feature,cat_importance
target_lag1,18.01593934677914
target_lag1_log,16.773919620646286
target_ewm5,5.652410329485487
target_diff1,4.814014899839968
target_lag_min3,4.258886412647476
target_roll10_mean,4.177318822555813
target_lag_max3,2.985854378625496
target_ewm3,2.8418908307562263
target_lag_std3,1.3299898831041899
target_diff2,1.2945157971260914
target_roll3_mean,1.2235165875981093
target_roll5_mean,1.0815447081652025
target_lag2,0.8299004145882931
target_lag5,0.7930604728868383
target_lag4,0.7622103009502905
target_lag3,0.43180185131288484
order_per_station_rel_to_scen,0.40388476830608955
congestion_score_scen_rank,0.34648922807755345
max_zone_density,0.31540908068695817
order_per_station_diff1,0.28208006228442517
pack_utilization_scen_mean,0.27476682339906455
congestion_score_rel_to_scen,0.2676349282259245
ops_x_pack,0.2587417790666705
risk_index_scen_mean,0.24814141247154806
risk_index,0.22598777973657214
order_pressure_scen_std,0.208747057518703
order_inflow_15m_diff1,0.20692755280495204
order_per_station,0.20460927929126185
robot_active_lag1,0.20382042226370198
order_inflow_15m_lag2,0.1960286682324193
battery_cv_scen_max,0.19502282666398
max_zone_density_scen_mean,0.19185348941545163
low_battery_ratio_scen_mean,0.19083746941444116
battery_cv_scen_mean,0.1859941687093199
pack_utilization_scen_rank,0.18458462610030354
order_per_station_lag4,0.1827192067652698
pack_utilization_scen_min,0.18267152626472719
robot_efficiency_lag1,0.17665013601130736
order_per_station_scen_rank,0.17498991313108858
risk_index_scen_max,0.16606662134092082
risk_index_scen_std,0.15943276886050844
congestion_score_diff1,0.1582327552724054
pack_utilization_rel_to_scen,0.15699307320901226
congestion_score_scen_mean,0.15576540884090861
battery_risk_scen_std,0.15496240014711188
ops_x_cong,0.15299582939523543
battery_risk_scen_mean,0.15208812142702371
battery_mean_scen_std,0.15152512077003255
robot_active_lag2,0.14940593371967986
ts_x_order_per_station,0.14491289274780245
pack_utilization_lag2,0.14427660905131798
robot_efficiency_diff1,0.14275314739049916
outbound_truck_wait_min_diff1,0.13907490563343455
battery_cv_scen_std,0.1390005427590701
v13_sqrt_order_inflow,0.13794244849904921
low_battery_ratio_scen_max,0.13742630837486633
order_inflow_15m,0.1361038823659631
order_per_station_exp_mean,0.13482648118267035
layout_compactness,0.13255367013775127
fault_count_15m,0.13038884254629632
robot_per_station,0.13036970243870524
robot_idle,0.1297597691261294
avg_recovery_time,0.1282894156358576
battery_cv_diff1,0.1250185566358611
racking_height_avg_m,0.12441520270350388
battery_mean_scen_min,0.12341510621206471
congestion_score,0.12335267407118682
v13_ts_cos,0.12316800707743966
aisle_traffic_score,0.11824124048843088
order_per_station_lag5,0.11782215902375093
order_per_station_diff2,0.11722118377487475
pack_utilization_lag1,0.11699217258562773
ts_x_pack_utilization,0.11679606219421104
unique_sku_15m,0.11647114536130954
avg_items_per_order,0.1155517094371212
co2_level_ppm,0.1131604049945472
cong_x_trip,0.11312024839481886
order_inflow_15m_lag5,0.11254711055779923
robot_active_lag3,0.11129499794931237
cong_x_pack,0.11116039803552857
agv_task_success_rate,0.10992483458557742
robot_efficiency_lag2,0.10936378577881481
robot_efficiency_scen_mean,0.10746890826069647
order_per_station_roll3_max,0.10651468265576089
order_per_station_lag1,0.10570511486063423
cold_chain_ratio,0.10414220722153589
low_battery_ratio_exp_mean,0.10279414445591253
staff_on_floor,0.1022597793327571
timeslot_te,0.1016720518756519
order_per_station_lag2,0.10160431420907283
pack_utilization_roll3_mean,0.10159398461282691
order_pressure_scen_mean,0.10052441574093327
robot_idle_roll5_min,0.10006150829353758
robot_utilization,0.09961029990433722
robot_idle_lag2,0.09801219799605011
robot_efficiency_lag5,0.09532524627789248
pack_utilization_roll10_min,0.09515324894264035
bottle_neck_roll3_mean,0.09463772498520615
dock_to_stock_hours,0.09379452247921446
order_inflow_15m_roll3_min,0.09336067696561332
robot_efficiency_diff2,0.09320646587252776
robot_efficiency_roll10_min,0.0926378426913433
pick_list_length_avg,0.09189926826148812
pallet_wrap_time_min,0.09174227557596873
lighting_level_lux,0.09155994039176343
zone_temp_variance,0.09138168173942805
max_zone_density_scen_std,0.09124496123766616
prev_shift_volume,0.09089717131220246
pack_utilization_scen_std,0.0896290745281949
avg_trip_distance_rel_to_scen,0.08915660537722403
cold_storage_temp_c,0.08877853217763579
pack_utilization_roll5_std,0.08859966563411395
order_pressure_diff2,0.08849002402515936
order_inflow_15m_roll3_mean,0.08753380702322525
battery_mean_scen_mean,0.08741642641671717
battery_cv_exp_mean,0.08703802660730807
storage_density_pct,0.08687957744463644
robot_active_lag4,0.08683761090829849
robot_idle_diff1,0.08657623615762908
max_zone_density_scen_max,0.08606396241867591
wms_response_time_ms,0.085863021947709
low_battery_ratio_scen_std,0.08571588327256116
order_per_station_lag3,0.08433885408842072
order_inflow_15m_diff2,0.08407668952102058
robot_efficiency_lag4,0.08389989579089836
order_pressure_roll3_std,0.08360164397645924
lighting_zone_variance,0.08339796104461365
outbound_truck_wait_min_roll3_min,0.08210845751187859
replenishment_overlap,0.08209964181226725
order_pressure_diff1,0.08165215589834099
order_pressure_lag5,0.08132372325855663
ts_x_congestion_score,0.08119814197415813
robot_efficiency,0.0806607755532551
order_per_station_scen_mean,0.08053213322151105
robot_active,0.0805202701248788
quality_check_rate,0.08037952847077269
packaging_material_cost,0.0800376819326338
order_inflow_15m_scen_min,0.07945970929497219
robot_idle_diff2,0.0790549353506284
order_per_station_roll5_min,0.07836493261807519
shift_handover_delay_min,0.07833703218620215
backorder_ratio,0.07829182219882194
pack_utilization,0.07805719620309785
risk_index_ewm_mean,0.0780239457248795
battery_risk_scen_max,0.07782742856951691
order_per_station_ewm_mean,0.07761815784263111
inventory_turnover_rate,0.07733811723788672
fleet_age_months_avg,0.07718653095864496
precipitation_mm,0.07697361423069907
ambient_noise_db,0.07657299834759643
timeslot,0.07631718221969822
loading_dock_util,0.07605580010887346
charge_efficiency_pct,0.0757536485560425
order_pressure_scen_min,0.07555855764125723
order_inflow_15m_lag4,0.07548440487787207
robot_active_roll10_mean,0.0752611035198186
day_of_week_te,0.07478173301181247
urgent_order_ratio,0.07459281530719164
wifi_signal_db,0.07442255584809691
heavy_item_ratio,0.07431876186723471
battery_cv_diff2,0.07421881186343075
barcode_read_success_rate,0.0728159035602844
battery_mean_scen_max,0.0720168066347853
robot_efficiency_roll3_min,0.07184990794618693
v13_ts_sin,0.07172469562967146
risk_index_exp_mean,0.07168576492745105
ups_battery_pct,0.07096186272296522
order_inflow_15m_lag1,0.07087202461224917
worker_avg_tenure_months,0.07084472435885832
robot_idle_roll3_max,0.07082132998362015
robot_active_diff1,0.07068374154712026
manual_override_ratio,0.06950523075811214
intersection_wait_time_avg,0.06937584154673862
kpi_otd_pct,0.06917180483303145
robot_efficiency_lag3,0.06867138983422445
bottle_neck,0.06864448149033633
robot_calibration_score,0.06813633905833366
avg_trip_distance_scen_min,0.06760303178702191
humidity_pct,0.06754065311243544
order_inflow_15m_scen_mean,0.06753706568562415
order_inflow_15m_roll10_max,0.06735067892675914
pack_utilization_ewm_mean,0.0666379756450696
max_zone_density_lag1,0.0665551595709067
pack_utilization_roll3_min,0.0659640833188723
battery_cycle_count_avg,0.06593158957995159
day_of_week_X_timeslot_te,0.06549467083820301
order_pressure_scen_max,0.06487639313429762
avg_trip_distance_diff2,0.06470078045289337
v13_row_frac_in_scen,0.06456007028842545
congestion_score_lag1,0.06451917611208052
daily_forecast_accuracy,0.06426139150027335
cross_dock_ratio,0.06413645470965408
robot_efficiency_roll5_mean,0.06385310431617774
outbound_truck_wait_min_diff2,0.06382871268510368
max_zone_density_ewm_mean,0.0635389729590699
order_pressure_lag1,0.06337448476088135
robot_idle_lag4,0.06332905107284502
robot_firmware_update_days,0.06326954246835484
path_optimization_score,0.06299687299759353
outbound_truck_wait_min_roll3_std,0.06283546185896513
risk_index_roll10_min,0.06270790133391638
order_per_station_scen_min,0.0625855390112534
robot_idle_ewm_mean,0.062447359851433695
low_battery_ratio_roll3_min,0.0622139408056598
day_of_week_X_layout_id_te,0.06220874058711277
day_of_week_X_layout_type_te,0.06220089209112226
order_inflow_15m_lag3,0.06204203762219849
wind_speed_kmh,0.06197698580292884
bulk_order_ratio,0.061759931223088
shift_hour_X_timeslot_te,0.06160352291056538
battery_cv_ewm_mean,0.061252569581634955
bottle_neck_roll5_min,0.06099653207265704
max_zone_density_exp_mean,0.06023828723610143
vertical_utilization,0.060235305425714966
pack_utilization_roll5_min,0.060155710437437594
bottle_neck_lag3,0.05975136976853971
robot_active_roll3_mean,0.0597196194099735
network_latency_ms,0.059333889744917066
robot_idle_exp_mean,0.05903652491539217
bottle_neck_diff1,0.05846640079689987
order_inflow_15m_scen_max,0.05843792309988678
robot_idle_roll3_std,0.05842204983219261
robot_idle_roll5_std,0.05829055166441727
day_of_week_X_shift_hour_te,0.0577871308877131
scanner_error_rate,0.05765804518002961
avg_idle_duration_min,0.057408865666528607
air_quality_idx,0.05728753024732408
robot_idle_roll3_mean,0.057269728198167634
express_lane_util,0.057084570765320176
outbound_truck_wait_min_lag2,0.05698118738611323
conveyor_speed_mps,0.05678775483448023
outbound_truck_wait_min_lag4,0.05668429244099351
layout_type_X_shift_hour_te,0.05650847543063579
robot_active_diff2,0.056410119794557366
order_per_station_scen_std,0.056340773928858764
sort_accuracy_pct,0.05633946868518082
robot_active_roll3_min,0.05597317758395045
robot_efficiency_roll3_mean,0.05593318870455797
order_per_station_roll3_std,0.055908760383256054
order_pressure_roll5_std,0.05536812803157361
robot_idle_lag1,0.05524405682060072
risk_index_roll5_max,0.055124538749279826
external_temp_c,0.05495144732736621
order_inflow_15m_roll5_std,0.054871369513189494
order_per_station_roll10_max,0.054800245947500326
risk_index_diff1,0.05470792633841291
pack_utilization_exp_mean,0.054655405630233356
maintenance_schedule_score,0.0545668941152778
avg_package_weight_kg,0.054112151256683935
safety_score_monthly,0.054000125423848445
order_pressure_lag3,0.05397525477380609
risk_index_roll5_std,0.05396891397892032
order_per_station_roll5_std,0.05393134131903012
order_pressure_lag4,0.05389719601692966
robot_efficiency_roll3_std,0.05387791372911568
bottle_neck_lag1,0.05371158394441371
avg_trip_distance_lag4,0.053444860456556983
order_per_station_scen_max,0.0534197169155862
battery_risk_ewm_mean,0.053144390764075025
robot_efficiency_scen_std,0.053054121516866025
staging_area_util,0.052970040000601626
robot_efficiency_roll3_max,0.05282995525709967
battery_cv_roll5_std,0.052583425602539834
order_per_station_roll10_min,0.05244625563195497
robot_total_roll3_max,0.052354771863997576
avg_trip_distance_scen_max,0.05186285751595622
return_order_ratio,0.05184025108594768
pack_utilization_lag4,0.05144770081576731
layout_id_X_shift_hour_te,0.05140215467422051
order_per_station_roll5_mean,0.05130396881372225
warehouse_temp_avg,0.05110644510728024
robot_idle_scen_mean,0.050932140408326686
robot_idle_roll5_mean,0.05087907086995872
pack_utilization_diff2,0.050865850012208357
order_inflow_15m_roll3_max,0.050745003110636656
pack_utilization_roll5_mean,0.05060033946551799
cumulative_orders,0.050528540357370345
zone_dispersion,0.050205357309039175
order_pressure_exp_mean,0.049895726800779985
robot_efficiency_scen_min,0.04987431943728869
order_per_station_roll5_max,0.04953872898140435
robot_efficiency_roll10_std,0.04939253660560901
order_wave_count,0.04928124270722669
avg_trip_distance_lag5,0.048823162903467436
robot_efficiency_roll10_mean,0.04868574166371947
order_inflow_15m_roll10_std,0.048612756057806315
order_pressure_roll10_min,0.04859643854707822
max_zone_density_diff1,0.048336218976397505
avg_trip_distance_diff1,0.048160890282715016
battery_std,0.04810034495055998
layout_id_X_timeslot_te,0.047915224261243346
robot_idle_lag5,0.04757392757905908
order_pressure_lag2,0.04745967875598249
charger_count,0.047439328931567624
floor_vibration_idx,0.04743607764145043
order_inflow_15m_scen_std,0.04742817541212124
outbound_truck_wait_min_scen_min,0.04742241688748296
battery_cv_scen_min,0.04726671345938817
robot_efficiency_roll5_std,0.04716514089858208
robot_efficiency_scen_max,0.046969879263679445
order_per_station_roll3_min,0.04674177693003687
avg_trip_distance_lag2,0.04674009325799469
order_per_station_roll3_mean,0.04653222682507299
max_zone_density_roll5_mean,0.04638205748386463
layout_type_X_timeslot_te,0.046373935476246755
outbound_truck_wait_min_roll5_std,0.04632552310822961
robot_idle_scen_std,0.04615397176030723
max_zone_density_lag2,0.046039105998417595
robot_active_roll3_std,0.045790310624799935
order_per_station_roll10_mean,0.045402662463122
hvac_power_kw,0.04526579811258476
avg_trip_distance_roll3_std,0.045154723789355616
outbound_truck_wait_min_roll10_std,0.044588545093840394
order_inflow_15m_roll3_std,0.04421113758893276
bottle_neck_diff2,0.04395320594304698
avg_trip_distance_scen_mean,0.04358294062660528
risk_index_roll5_min,0.04358260125654802
order_inflow_15m_roll5_mean,0.04341054253264122
avg_trip_distance_roll5_std,0.04311154477318507
one_way_ratio,0.043089583209525474
avg_trip_distance_scen_std,0.043020691697740795
robot_active_roll10_max,0.04280157657543607
avg_trip_distance,0.0426407761563717
robot_idle_roll3_min,0.042401891768428554
aisle_width_avg,0.04192305401448811
congestion_score_lag2,0.04187074207954849
congestion_score_roll10_max,0.041696920356053865
battery_mean,0.04135377041396977
bottle_neck_lag2,0.04114239124760153
order_pressure_roll5_mean,0.04085688628890778
robot_active_roll10_min,0.040442944186294
bottle_neck_roll10_max,0.040410905811033834
max_zone_density_roll10_mean,0.040165386520661275
robot_efficiency_roll10_max,0.04010077605878193
max_zone_density_lag5,0.03955750923030017
max_zone_density_roll3_mean,0.03950742997096141
robot_density,0.03949485685524801
battery_risk_exp_mean,0.039472128845755294
robot_active_roll5_mean,0.03932602392178713
risk_index_lag1,0.03911375069973415
battery_cv_roll3_std,0.03880084343189834
pack_utilization_lag3,0.038734331824719935
label_print_queue,0.038719916856890656
avg_trip_distance_lag1,0.03868212624052216
order_inflow_15m_roll5_max,0.03859916223812137
battery_cv_lag5,0.038480586450091565
order_pressure_roll5_min,0.03822467230185537
fire_sprinkler_count,0.03811467977032072
ceiling_height_m,0.03799774007428627
robot_active_lag5,0.03776402031458816
battery_cv_roll10_std,0.0374551098430269
bottle_neck_roll5_std,0.03728834517424648
max_zone_density_roll3_max,0.03728688083512796
outbound_truck_wait_min,0.03702645535660625
robot_efficiency_ewm_mean,0.03676771733443447
robot_efficiency_roll5_min,0.03639226675959915
robot_active_roll5_std,0.03603496521762759
battery_cv_roll10_min,0.03599118247453818
risk_index_roll10_mean,0.03594230849111085
max_zone_density_roll5_std,0.03587586222029193
outbound_truck_wait_min_lag3,0.03575132997273896
order_per_station_roll10_std,0.035154592181251935
pack_utilization_diff1,0.035032154255487766
congestion_score_roll5_min,0.03486642954665073
outbound_truck_wait_min_scen_std,0.03472665943082938
robot_active_ewm_mean,0.034431836018581054
layout_id_te,0.03442375576232583
max_zone_density_lag3,0.03427675980264187
order_pressure_roll10_mean,0.03348645397037519
risk_index_roll10_max,0.033475907633228316
bottle_neck_lag5,0.03342308208579129
low_battery_ratio_roll10_mean,0.033188605180379915
robot_idle_lag3,0.03318420605177734
order_inflow_15m_roll5_min,0.033097395559031906
robot_efficiency_roll5_max,0.03288470197383976
intersection_count,0.032874021649726956
bottle_neck_ewm_mean,0.03283314739588676
congestion_score_roll5_std,0.03280426928005435
pack_utilization_roll10_std,0.032601639431679506
congestion_score_roll10_std,0.03244689721176024
pack_utilization_roll10_mean,0.031826153517178365
congestion_score_roll3_min,0.031468366696220315
pack_utilization_lag5,0.03133709902683007
congestion_score_lag3,0.031246640148178018
congestion_score_diff2,0.031192957851635995
max_zone_density_roll5_min,0.031070177667135417
order_pressure_roll10_std,0.031038315613202277
order_pressure_roll3_mean,0.030795778450833318
order_pressure,0.03077801023078346
avg_trip_distance_roll3_mean,0.030677588012496555
pack_utilization_roll3_std,0.030669709946086754
order_inflow_15m_roll10_mean,0.030596467770459313
congestion_score_roll3_mean,0.030575592210827247
robot_active_roll5_min,0.030523031885787588
battery_cv,0.030499698743802837
risk_index_lag2,0.030416067206415393
avg_trip_distance_lag3,0.030378473522278283
bottle_neck_exp_mean,0.03023126854955399
outbound_truck_wait_min_roll5_min,0.029925458932652145
max_zone_density_lag4,0.029902074216463525
bottle_neck_roll3_std,0.029894568858261077
layout_id_X_layout_type_te,0.029881265475205837
task_reassign_15m,0.029865568236698316
outbound_truck_wait_min_lag1,0.029790313734565244
bottle_neck_roll5_mean,0.02973837695216628
floor_area_sqm,0.029687973573284322
bottle_neck_roll3_max,0.02914182757213849
robot_idle_roll10_mean,0.029107402741981692
robot_charging,0.02891349098062382
outbound_truck_wait_min_lag5,0.028758573599439334
robot_active_exp_mean,0.02867928467395777
avg_trip_distance_roll10_std,0.02863625510250335
low_battery_ratio_roll10_max,0.02855594617215861
max_zone_density_roll3_min,0.02832549599319851
robot_total_roll5_max,0.02822095189494535
outbound_truck_wait_min_roll10_min,0.028215860186600494
robot_efficiency_exp_mean,0.02820360586050788
blocked_path_15m,0.027827749224016502
day_of_week,0.027721660547467043
congestion_score_scen_std,0.027720208552167926
forklift_active_count,0.027524067501734983
congestion_score_exp_mean,0.027408651142769136
robot_idle_roll10_max,0.027221817136240074
order_inflow_15m_roll10_min,0.0271932144168175
risk_index_roll10_std,0.027156574378026176
low_battery_ratio_diff2,0.027152621723492937
shift_hour_te,0.02705731309784797
building_age_years,0.02704778691953693
robot_idle_roll10_std,0.026952698911975537
robot_active_roll10_std,0.02682873908369594
order_inflow_15m_ewm_mean,0.026791487638171275
bottle_neck_lag4,0.0266941165395558
risk_index_diff2,0.026645969032881904
outbound_truck_wait_min_scen_mean,0.026047462352887796
emergency_exit_count,0.026020811589883765
risk_index_roll3_mean,0.026020699189536572
layout_type_te,0.026019232387017116
robot_active_roll5_max,0.025911568951359064
congestion_score_scen_max,0.025321558156310466
risk_index_lag5,0.02522317913688476
bottle_neck_roll10_min,0.02511947182819289
low_battery_ratio_roll3_max,0.02496202753093795
congestion_score_ewm_mean,0.02462516802576766
robot_total_exp_mean,0.024429369133811146
robot_idle_roll5_max,0.024416557650933594
bottle_neck_roll10_mean,0.024360261955487315
max_zone_density_roll3_std,0.024278916855950808
battery_risk_diff1,0.023482321868710496
outbound_truck_wait_min_roll3_max,0.02347380163510867
congestion_score_roll5_max,0.02326013536692776
battery_cv_roll10_max,0.02293054277103928
max_zone_density_roll10_max,0.02287917768026585
risk_index_lag4,0.022857830562297527
risk_index_roll5_mean,0.022544103432631624
outbound_truck_wait_min_roll3_mean,0.022502064869621002
battery_cv_lag4,0.022247806267450883
ts_x_low_battery_ratio,0.022242201172992394
battery_risk_roll3_std,0.022107263037289604
outbound_truck_wait_min_exp_mean,0.021996024820970708
congestion_score_roll3_std,0.021956504789562993
near_collision_15m,0.02193161061092692
battery_cv_lag1,0.021756159486062968
avg_trip_distance_roll10_max,0.02165293698046579
battery_cv_roll5_min,0.02130931664453619
low_battery_ratio_lag1,0.021206040985557905
low_battery_ratio_lag5,0.021121972051992007
bottle_neck_roll5_max,0.02110226734164918
battery_cv_lag3,0.02105958638593982
battery_cv_roll5_mean,0.020983063521145054
congestion_score_roll3_max,0.020976693135125145
congestion_score_lag4,0.02088812794427162
low_battery_ratio_roll5_max,0.020585071849690873
bottle_neck_roll3_min,0.02027360149673087
low_battery_ratio_roll5_std,0.020176922098036527
sku_concentration,0.020067713798893317
robot_active_roll3_max,0.019891631157353963
bottle_neck_roll10_std,0.019860292437061063
order_pressure_roll3_max,0.019774157313616127
max_zone_density_roll5_max,0.019602786576946144
low_battery_ratio_roll10_std,0.019401363828189737
avg_trip_distance_roll5_min,0.019298566451559376
robot_idle_scen_min,0.018939255795597663
risk_index_roll3_std,0.018635806743997396
pack_utilization_roll3_max,0.018602136549902615
outbound_truck_wait_min_roll10_mean,0.01835469002457369
low_battery_ratio_lag4,0.01798696219086824
congestion_score_roll5_mean,0.01774301603334482
battery_cv_roll10_mean,0.01757894255783952
risk_index_roll3_max,0.017534640995804002
battery_cv_roll3_max,0.017056678508301337
battery_cv_lag2,0.01692283355775746
low_battery_ratio_roll5_mean,0.016833025512866407
low_battery_ratio,0.016759985943089372
max_zone_density_roll10_std,0.016751567229137378
shift_hour,0.016570096237559742
battery_risk_roll5_std,0.016465025724889507
max_zone_density_diff2,0.016408139413513337
low_battery_ratio_diff1,0.016371912301466486
battery_risk_roll10_mean,0.01632450738366177
congestion_score_roll10_min,0.01616785808714052
outbound_truck_wait_min_roll5_max,0.01612538372553359
congestion_score_roll10_mean,0.015944420842577127
order_pressure_ewm_mean,0.01565672944529689
avg_trip_distance_roll3_min,0.015480615305687917
battery_cv_roll5_max,0.015310383378292842
order_inflow_15m_exp_mean,0.015297737460098418
outbound_truck_wait_min_scen_max,0.015181345867236472
low_battery_ratio_lag3,0.01499351452201853
sku_concentration_roll10_min,0.01493434349878645
outbound_truck_wait_min_roll10_max,0.014486812949189867
avg_trip_distance_roll10_mean,0.014165551282338415
battery_risk_roll10_std,0.014090801239262346
sku_concentration_roll3_mean,0.013849521936225828
robot_idle_scen_max,0.013781857476393645
order_pressure_roll3_min,0.01334089089566387
risk_index_lag3,0.01313908163263158
sku_concentration_diff2,0.012404247343176217
low_battery_ratio_ewm_mean,0.012201971621011914
battery_risk_roll3_mean,0.011949252899516951
battery_risk_roll10_max,0.011843977127267433
congestion_score_lag5,0.011574888768234242
max_zone_density_scen_min,0.011387515547294249
max_zone_density_roll10_min,0.011333992240133199
avg_trip_distance_roll5_max,0.011294474758144568
order_pressure_roll10_max,0.01095667608097545
battery_risk_lag2,0.010868191755111839
order_pressure_roll5_max,0.010632857072798487
lowbat_x_eff,0.010504245629222763
battery_risk_roll5_min,0.010458274499005948
avg_trip_distance_roll3_max,0.010332153712420248
battery_cv_roll3_mean,0.010332062687014726
sku_concentration_roll5_max,0.0098173803038672
avg_charge_wait,0.009790030472565003
battery_risk_lag4,0.00946520157380799
risk_index_roll3_min,0.009442469844417496
low_battery_ratio_roll3_std,0.009224144133422063
avg_trip_distance_roll10_min,0.008922491354578746
robot_total_lag1,0.008849438042709965
battery_cv_roll3_min,0.00880396143709271
outbound_truck_wait_min_roll5_mean,0.008700050864008126
pack_utilization_roll5_max,0.008680953400876565
outbound_truck_wait_min_ewm_mean,0.008650261540281265
sku_concentration_lag1,0.008625679222114241
low_battery_ratio_roll3_mean,0.008587766257217792
sku_concentration_roll3_min,0.008457754571973907
avg_trip_distance_exp_mean,0.008302795453861322
battery_risk_roll3_max,0.008227511543483824
avg_trip_distance_roll5_mean,0.008079546752600218
battery_risk_diff2,0.007784835211201764
battery_risk_roll5_max,0.007621364074544878
battery_risk_roll5_mean,0.007469991190613171
sku_concentration_roll3_max,0.00745023745567513
battery_risk_lag3,0.007339812229964773
risk_index_scen_min,0.007289497297096892
layout_type,0.007173276742762543
robot_idle_roll10_min,0.0068879956926455165
battery_risk,0.006573113669134751
avg_trip_distance_ewm_mean,0.006533132118677366
battery_risk_lag5,0.0061637293113569755
pack_utilization_roll10_max,0.006056737236215852
sku_concentration_scen_min,0.0059588363472668025
low_battery_ratio_roll10_min,0.005918786568046968
sku_concentration_diff1,0.005798553255710424
congestion_score_scen_min,0.0056151579040778655
robot_total_roll3_mean,0.005578302699519982
low_battery_ratio_roll5_min,0.005527633720605655
battery_risk_lag1,0.004965720574150246
sku_concentration_roll5_mean,0.004920447620747476
robot_total_roll10_min,0.004798876729687948
low_battery_ratio_lag2,0.0044740916906790985
pack_utilization_scen_max,0.004454009048528214
robot_total_diff2,0.004404922849521856
sku_concentration_scen_mean,0.0042922477872006076
sku_concentration_roll10_mean,0.004273761778405007
sku_concentration_lag2,0.004149908996034576
sku_concentration_roll10_max,0.004066102053172869
robot_total,0.003912093999307049
battery_risk_roll3_min,0.00300640531576221
sku_concentration_scen_max,0.0027689871340089425
pack_station_count,0.002528750283886981
battery_risk_roll10_min,0.002333254375746265
sku_concentration_roll5_min,0.0022918590884799155
robot_total_roll5_mean,0.00216842835735501
robot_total_roll10_mean,0.002133914484642656
sku_concentration_ewm_mean,0.0020967620246495596
sku_concentration_lag3,0.002011091712264076
sku_concentration_exp_mean,0.001949812538603333
robot_total_lag2,0.0014798964613661058
v13_sqrt_robot_total,0.001434400667639852
robot_total_roll3_min,0.0013705141342992273
charge_queue_length,0.0013307248956849957
robot_total_ewm_mean,0.0012225743441598297
robot_total_roll5_min,0.0010985326034889012
robot_total_diff1,0.0007684633681822633
robot_total_roll10_max,0.0006814466564658945
sku_concentration_lag5,0.000646007373882418
low_battery_ratio_scen_min,0.00037718019733882455
battery_risk_scen_min,0.0003227356409506209
robot_total_lag5,0.00022970380996275756
robot_total_lag3,0.00018730373273265707
robot_total_lag4,0.00015420036994797415
sku_concentration_lag4,6.0337346650059374e-05
sku_concentration_roll10_std,0.0
sku_concentration_roll3_std,0.0
sku_concentration_roll5_std,0.0
robot_total_roll5_std,0.0
robot_total_roll3_std,0.0
robot_total_roll10_std,0.0
sku_concentration_scen_std,0.0
